72011	[{"caption":"a red bus driving down a street next to trees."}]
538976	[{"caption":"a large bird perched on top of a window."}]
329806	[{"caption":"a traffic light and street sign in front of a building."}]
346067	[{"caption":"a yellow and black bird sitting on a tree branch."}]
34115	[{"caption":"a small child sleeping on a train seat."}]
84859	[{"caption":"a herd of sheep standing on top of a grass covered field."}]
496541	[{"caption":"a sheep and a baby sheep standing next to each other."}]
304300	[{"caption":"a group of people riding on a small train."}]
14392	[{"caption":"a man pointing at a street sign that says one way."}]
330681	[{"caption":"a close up of a pole on a mountain"}]
293022	[{"caption":"a row of signs on a wooden fence."}]
463325	[{"caption":"a woman standing in front of a stop sign."}]
415880	[{"caption":"a man standing in front of a truck filled with bananas."}]
200739	[{"caption":"a black and white photo of a city street."}]
190015	[{"caption":"a green truck parked in front of a pile of hay."}]
581033	[{"caption":"a person petting a cat on a bed."}]
224974	[{"caption":"a cat is sitting on a blue chair."}]
200250	[{"caption":"a woman walking down a street next to a truck."}]
462640	[{"caption":"a group of people on a boat in the water."}]
443689	[{"caption":"a black and white photo of a man with his arms crossed."}]
384462	[{"caption":"a woman holding a yellow umbrella in the rain."}]
388531	[{"caption":"a man wearing a hat and a red tie."}]
128704	[{"caption":"a man in a yellow vest holding an umbrella."}]
205854	[{"caption":"a dog that is laying down with a teddy bear."}]
569096	[{"caption":"an elephant walking through a field of grass."}]
313055	[{"caption":"a view of the eiffel tower from a balcony."}]
292901	[{"caption":"a woman in a dress holding an umbrella."}]
117690	[{"caption":"a dog jumping into the air to catch a frisbee."}]
350974	[{"caption":"a couple of people walking down a cobblestone street."}]
476282	[{"caption":"a couple of zebra standing next to each other."}]
324595	[{"caption":"a couple of men playing a game of frisbee."}]
297972	[{"caption":"a group of young men playing a game of frisbee."}]
63403	[{"caption":"a close up of a zebra's body"}]
547155	[{"caption":"a herd of zebra standing on top of a grass covered field."}]
126538	[{"caption":"a dog jumping in the air to catch a frisbee."}]
76529	[{"caption":"a banana and a cup of coffee on a table."}]
506201	[{"caption":"a couple of people riding skis down a snow covered slope."}]
122161	[{"caption":"two people cross country skiing in the woods."}]
402685	[{"caption":"a white plate topped with broccoli and meat."}]
15050	[{"caption":"a person riding skis down a snow covered slope."}]
527846	[{"caption":"a fruit stand with a variety of fruits."}]
551944	[{"caption":"a person cross country skiing in the snow."}]
292478	[{"caption":"a man riding a skateboard down a snow covered slope."}]
129645	[{"caption":"a man riding a skateboard on top of a wooden bench."}]
190033	[{"caption":"a close up of a plate of food with broccoli"}]
59740	[{"caption":"a table topped with lots of fresh vegetables."}]
146837	[{"caption":"a young man riding a skateboard down a rail."}]
170411	[{"caption":"a birthday cake with lit candles on a table."}]
79369	[{"caption":"a pot of food on a stove top."}]
197609	[{"caption":"a hot dog with mustard and a candle on a table."}]
516875	[{"caption":"a couple of hot dogs in a styrofoam container."}]
77980	[{"caption":"a refrigerator filled with lots of food and drinks."}]
576463	[{"caption":"a picture of a man running with a soccer ball."}]
282772	[{"caption":"a bed that has pillows and pillows on it."}]
20179	[{"caption":"a man walking on a beach carrying a surfboard."}]
177366	[{"caption":"a birthday cake on a plate on a table."}]
157593	[{"caption":"a group of people playing soccer in a parking lot."}]
276036	[{"caption":"a piece of cake sitting on top of aluminum foil."}]
261453	[{"caption":"a desk with two computer monitors and a laptop."}]
56633	[{"caption":"a pizza sitting on top of a pan on a table."}]
68025	[{"caption":"a woman playing tennis on a tennis court."}]
113058	[{"caption":"a living room filled with furniture and a window."}]
93175	[{"caption":"a young boy sitting in front of a laptop computer."}]
483311	[{"caption":"a group of people on a beach flying kites."}]
225786	[{"caption":"a man standing on a beach flying a kite."}]
173117	[{"caption":"a man in a white shirt and tie holding a baseball bat."}]
500825	[{"caption":"a glass vase filled with orange and purple flowers."}]
397042	[{"caption":"a young boy holding a baseball bat on a field."}]
498665	[{"caption":"a box of tissues sitting on top of a desk."}]
30143	[{"caption":"a laptop computer sitting on top of a desk."}]
267408	[{"caption":"a group of people in a living room watching tv."}]
374677	[{"caption":"a brown vase with purple flowers in it."}]
125656	[{"caption":"a woman sitting next to a man with a cell phone."}]
534162	[{"caption":"two women sitting on a couch looking at their cell phones."}]
397404	[{"caption":"a white refrigerator freezer sitting in a kitchen."}]
10400	[{"caption":"an old stone building with a clock tower."}]
27656	[{"caption":"a vase filled with flowers on top of a table."}]
547601	[{"caption":"a vase that has some flowers in it"}]
196091	[{"caption":"a black and white photo of a vase with flowers."}]
512793	[{"caption":"a red container filled with food on top of a table."}]
202653	[{"caption":"a couple of people sitting on a bench."}]
33871	[{"caption":"a woman standing next to a sink in a room."}]
97240	[{"caption":"a stove top with a pan on top of it."}]
48905	[{"caption":"a kitchen with a stainless steel sink and refrigerator."}]
7288	[{"caption":"a toilet with the lid up and the seat up."}]
465418	[{"caption":"a yellow and white bus driving down a street."}]
120977	[{"caption":"a view of a city with a bird flying over it."}]
263828	[{"caption":"a black motorcycle parked next to a white van."}]
144795	[{"caption":"a man riding a pink motorcycle down a street."}]
141962	[{"caption":"a man sitting on a blue motorcycle in a parking lot."}]
349804	[{"caption":"a couple of fighter jets that are on display."}]
150717	[{"caption":"a group of airplanes sitting on top of a runway."}]
69236	[{"caption":"a park bench sitting next to a bush."}]
177453	[{"caption":"a giraffe standing next to a tall pole."}]
73527	[{"caption":"a person walking down a city street at night."}]
49014	[{"caption":"a small airplane sitting on top of a runway."}]
502766	[{"caption":"a woman leading three sheep across a field."}]
487236	[{"caption":"a giraffe standing in tall grass next to a tree."}]
409052	[{"caption":"a large jetliner sitting on top of an airport tarmac."}]
200274	[{"caption":"a truck driving down a street next to a traffic light."}]
477202	[{"caption":"a group of dogs standing in front of a mirror."}]
185721	[{"caption":"a train traveling down a city street at night."}]
461278	[{"caption":"a wooden bench sitting in front of a house."}]
404886	[{"caption":"a giraffe standing next to a metal fence."}]
201732	[{"caption":"a dog sitting in the middle of a parking lot."}]
16631	[{"caption":"a couple of signs that are on a pole"}]
416331	[{"caption":"an old black and white photo of a destroyed building."}]
491985	[{"caption":"a black cat wearing a knitted hat on top of a bed."}]
18771	[{"caption":"a train crossing a bridge over a river."}]
504891	[{"caption":"a flock of birds flying over a frozen lake."}]
412355	[{"caption":"a small bird sitting on a bird feeder."}]
458240	[{"caption":"a group of birds sitting on top of a lake."}]
215456	[{"caption":"a man riding a bike down a dirt road."}]
302867	[{"caption":"a train station with a yellow train in the background."}]
573896	[{"caption":"a person riding a horse in a field with cows."}]
147425	[{"caption":"a close up of a cat on a couch"}]
75055	[{"caption":"a person laying in bed with a cat."}]
177535	[{"caption":"a herd of cattle standing on top of a lush green field."}]
133619	[{"caption":"a fire truck parked in front of a building."}]
515347	[{"caption":"a man in a striped shirt and tie."}]
475053	[{"caption":"a close up of a person wearing a tie"}]
151970	[{"caption":"a man sitting next to a large elephant."}]
563797	[{"caption":"a large elephant standing next to a tree."}]
145751	[{"caption":"a smiling man in a brown shirt and tie."}]
307292	[{"caption":"a man in a suit and tie posing for a picture."}]
234902	[{"caption":"a man taking a selfie in a elevator."}]
462929	[{"caption":"a couple of men sitting next to each other."}]
314864	[{"caption":"a bunch of umbrellas hanging from a balcony."}]
217468	[{"caption":"a group of people riding on the back of a boat."}]
553154	[{"caption":"a couple of elephants walking across a grass covered field."}]
455290	[{"caption":"a couple of elephants standing next to each other."}]
487741	[{"caption":"a dog sitting on a pillow looking out a window."}]
484681	[{"caption":"a little boy that is standing in the floor."}]
348669	[{"caption":"a large brown bear walking through a field."}]
249623	[{"caption":"a black bear walking across a dirt road."}]
540774	[{"caption":"a dog sticking its head out of a car window."}]
224848	[{"caption":"a couple of zebra standing next to each other."}]
337185	[{"caption":"a herd of zebra standing on top of a grass covered field."}]
373119	[{"caption":"a group of people riding horses across a field."}]
181870	[{"caption":"a woman in a cowboy hat petting a horse."}]
194704	[{"caption":"a girl in a black jacket holding up skis."}]
199149	[{"caption":"a man on skis on top of a snow covered slope."}]
199319	[{"caption":"a bunch of bananas hanging from a tree."}]
430160	[{"caption":"a peanut butter and banana sandwich on a plate."}]
248701	[{"caption":"a person riding skis on top of a snow covered field."}]
425526	[{"caption":"a white plate topped with a sandwich and potatoes."}]
213132	[{"caption":"a baseball player pitching a ball on top of a field."}]
42091	[{"caption":"a woman wearing a hat and sunglasses standing next to a banana tree."}]
285645	[{"caption":"a man riding skis down a snow covered slope."}]
580835	[{"caption":"a bunch of broccoli sitting in a garden."}]
160126	[{"caption":"a young boy riding a skateboard in the water."}]
423576	[{"caption":"a coffee cup with a spoon in it next to a pair of glasses."}]
354736	[{"caption":"a group of people on skis in the snow."}]
55059	[{"caption":"two boys on skateboards at a skate park."}]
185487	[{"caption":"a man flying through the air while riding a snowboard."}]
112568	[{"caption":"an older man cooking hot dogs on a grill."}]
513060	[{"caption":"a person holding a half eaten doughnut in their hands."}]
51484	[{"caption":"two people walking on the beach with surfboards."}]
550707	[{"caption":"three women sitting on a couch cutting a cake."}]
560718	[{"caption":"a man riding a wave on top of a surfboard."}]
113223	[{"caption":"a baby reaching for a pink cupcake"}]
525899	[{"caption":"a man riding a surfboard on top of a wave."}]
113040	[{"caption":"a close up of a piece of chocolate cake on a plate"}]
145208	[{"caption":"a man standing in the ocean holding a surfboard."}]
172556	[{"caption":"a group of people standing on top of a sandy beach."}]
50025	[{"caption":"two boys sitting on a bed reading a book."}]
445908	[{"caption":"a woman playing tennis on a tennis court."}]
432799	[{"caption":"a pizza sitting on top of a table."}]
15017	[{"caption":"a man standing on a tennis court holding a racquet."}]
25144	[{"caption":"a man swinging a tennis racquet on a tennis court."}]
494808	[{"caption":"several bottles of water sit on top of a dresser."}]
389464	[{"caption":"a little boy sitting in a shopping cart with toys."}]
165225	[{"caption":"a group of people sitting around a table."}]
326968	[{"caption":"a dog laying on the floor in a living room."}]
486568	[{"caption":"a man in a suit and tie holding a remote."}]
156572	[{"caption":"two boys sitting on the floor playing a video game."}]
551974	[{"caption":"a woman holding a nintendo wii game controller."}]
213538	[{"caption":"two computer monitors sitting on top of a wooden desk."}]
222757	[{"caption":"a room with a view of the forest."}]
114634	[{"caption":"a group of people flying a kite in the sand."}]
47394	[{"caption":"a baseball player swinging a bat on a field."}]
548423	[{"caption":"a laptop computer sitting on top of a desk."}]
140021	[{"caption":"a pair of red scissors sitting on top of a table."}]
175688	[{"caption":"a clock tower on top of a building."}]
574633	[{"caption":"a person taking a picture with a cell phone."}]
188795	[{"caption":"the big ben clock tower towering over the city of london."}]
80747	[{"caption":"a little girl sitting on a swing holding a teddy bear."}]
327038	[{"caption":"a person preparing food in a kitchen."}]
176330	[{"caption":"a row of white coffee cups on a shelf."}]
447787	[{"caption":"a woman is holding a tray of food."}]
85390	[{"caption":"a man taking a selfie in a mirror."}]
347740	[{"caption":"a bathroom with a sink, toilet and a mirror."}]
49984	[{"caption":"a white toilet sitting in a bathroom next to a sink."}]
219657	[{"caption":"a white toilet sitting inside of a bathroom."}]
364783	[{"caption":"a bathroom with red walls and a white sink."}]
314016	[{"caption":"a bathroom with a toilet and a book on the shelf."}]
41397	[{"caption":"a park bench sitting in the shade of a tree."}]
411093	[{"caption":"a red car is parked next to a boat."}]
211756	[{"caption":"a counter top with a bowl of cereal and bananas."}]
219928	[{"caption":"a group of people standing next to a red bus."}]
398385	[{"caption":"the sun is shining through the window of a bus."}]
454693	[{"caption":"a fake giraffe standing next to a door."}]
217082	[{"caption":"a dog walking next to a wooden bench."}]
567013	[{"caption":"a bus driving down a street next to tall buildings."}]
358817	[{"caption":"a street with houses and a traffic light."}]
206381	[{"caption":"a woman kneeling down next to two sheep."}]
539768	[{"caption":"a close up of a street sign on a pole"}]
454776	[{"caption":"a woman walking down a street next to a stop sign."}]
475667	[{"caption":"a tall giraffe standing on top of a dirt field."}]
359184	[{"caption":"a pole with several street signs on it."}]
52155	[{"caption":"two giraffes standing next to each other in a field."}]
526806	[{"caption":"a white and orange train traveling down train tracks."}]
231691	[{"caption":"a blue train pulling into a train station."}]
573067	[{"caption":"a cow that is standing in the hay."}]
66413	[{"caption":"a black and white cat laying next to a banana."}]
546965	[{"caption":"a man standing on the back of a truck."}]
43289	[{"caption":"a cat sitting on top of a laptop computer."}]
493797	[{"caption":"a group of sailboats docked at a marina."}]
3382	[{"caption":"a group of sailors sitting in a boat talking on a cell phone."}]
312216	[{"caption":"a little girl with a colorful neck tie."}]
207437	[{"caption":"a man and a woman standing next to each other."}]
223256	[{"caption":"a couple of people that are sitting on a couch"}]
134555	[{"caption":"a large elephant standing next to a man."}]
113890	[{"caption":"a close up of a person adjusting his tie"}]
525763	[{"caption":"a couple of boats that are sitting in the water."}]
123415	[{"caption":"an adult and baby elephant standing in a field."}]
237772	[{"caption":"a cat laying on a couch in a living room."}]
567565	[{"caption":"a piece of luggage sitting on the ground."}]
259819	[{"caption":"a black cat sitting inside of a blue suitcase."}]
123964	[{"caption":"a group of men standing next to each other."}]
411405	[{"caption":"a teddy bear sitting in a chair next to a computer."}]
421072	[{"caption":"two dogs playing with a frisbee in the grass."}]
195817	[{"caption":"a group of dogs playing with a frisbee."}]
161586	[{"caption":"a little boy sitting in the grass holding a frisbee."}]
403421	[{"caption":"a black dog holding a frisbee in its mouth."}]
220367	[{"caption":"a group of people playing a game of frisbee."}]
32400	[{"caption":"a man throwing a frisbee in the woods."}]
581253	[{"caption":"a close up of a zebra eating grass"}]
408542	[{"caption":"a zebra eating grass in a zoo enclosure."}]
249532	[{"caption":"a man is petting a brown horse."}]
368088	[{"caption":"a group of horses standing on top of a sandy beach."}]
240147	[{"caption":"a baseball player pitching a ball on top of a field."}]
399178	[{"caption":"a baseball player swinging a bat on a field."}]
146503	[{"caption":"a collage of pictures of different foods."}]
360181	[{"caption":"a man riding a skateboard on top of a cement block."}]
538122	[{"caption":"a man flying through the air while riding a skateboard."}]
208311	[{"caption":"a person jumping a skate board in the air"}]
172408	[{"caption":"a person jumping a skate board in the air"}]
438915	[{"caption":"a bulldog sitting on top of a skateboard."}]
570678	[{"caption":"a man riding a snowboard down a snow covered slope."}]
262148	[{"caption":"a man riding a skateboard on top of a table."}]
114745	[{"caption":"a person on a skateboard doing a trick."}]
481252	[{"caption":"a hot dog sitting on top of a table."}]
240655	[{"caption":"a man riding a snowboard down a rail."}]
152482	[{"caption":"a man holding a sandwich in his hands."}]
447460	[{"caption":"a little boy eating a sandwich with his mouth open."}]
406182	[{"caption":"a woman holding a doughnut in her hand."}]
365685	[{"caption":"a woman holding a hot dog in her mouth."}]
96638	[{"caption":"a person sitting on the snow with a snowboard."}]
345288	[{"caption":"a man flying through the air while riding a snowboard."}]
168250	[{"caption":"a picture of two donuts on a table."}]
487349	[{"caption":"an old woman cooking food in a wok."}]
294264	[{"caption":"a box filled with different types of donuts."}]
455675	[{"caption":"a boy riding a bike with a surfboard."}]
22850	[{"caption":"a group of men standing around a cake."}]
39516	[{"caption":"a piece of cake on a plate with a spoon."}]
120234	[{"caption":"a man riding a wave on top of a surfboard."}]
501491	[{"caption":"a person cutting a cake with a knife."}]
497034	[{"caption":"a bed with white sheets and a black headboard."}]
203438	[{"caption":"a room with a clock and a chair"}]
287882	[{"caption":"a man swinging a tennis racquet on a tennis court."}]
366852	[{"caption":"a pizza sitting on top of a wooden cutting board."}]
578492	[{"caption":"a couple of women standing next to each other."}]
487685	[{"caption":"a group of people playing a game with nintendo wii controllers."}]
11184	[{"caption":"a computer keyboard and mouse on a desk."}]
343394	[{"caption":"a woman flying a kite on a beach."}]
120070	[{"caption":"a man sitting in front of a laptop computer."}]
454296	[{"caption":"a clock on the side of a staircase."}]
342800	[{"caption":"a group of people standing on top of a lush green field."}]
271852	[{"caption":"a baseball player swinging a bat on a field."}]
269689	[{"caption":"a man holding a baseball bat on a field."}]
545039	[{"caption":"a plate of pizza and a glass of beer."}]
527407	[{"caption":"a large clock on the side of a building."}]
567657	[{"caption":"a desk with a computer and a laptop on it."}]
6921	[{"caption":"a young man sitting on a bed using a laptop computer."}]
151790	[{"caption":"a pair of scissors sitting on top of a table."}]
322586	[{"caption":"a baby sleeping with a cell phone in her hand."}]
444746	[{"caption":"a person holding a cell phone in their hand."}]
240387	[{"caption":"a woman sitting on the ground while holding a cell phone."}]
300509	[{"caption":"a woman taking a picture with her cell phone."}]
340209	[{"caption":"a man taking a picture with a cell phone."}]
172673	[{"caption":"a package of electronic devices and a cell phone."}]
44112	[{"caption":"an open refrigerator filled with food and drinks."}]
302716	[{"caption":"a young man standing in front of an open refrigerator."}]
54389	[{"caption":"a very tall building with a clock on it."}]
27570	[{"caption":"a woman blow drying her hair in the bathroom."}]
190783	[{"caption":"a white teddy bear laying on the ground."}]
364340	[{"caption":"a large clock tower towering over a city."}]
131847	[{"caption":"a close up of a person holding a pair of scissors"}]
450762	[{"caption":"a group of soldiers sitting in a box."}]
68881	[{"caption":"a plate of food with a fork and knife."}]
225494	[{"caption":"a man riding a skateboard down the side of a ramp."}]
499198	[{"caption":"a man standing in the ocean holding a surfboard."}]
320480	[{"caption":"a man standing in a kitchen next to a sink."}]
66879	[{"caption":"a bathroom with a toilet, sink and window."}]
141197	[{"caption":"a woman taking a picture of herself in a mirror."}]
71687	[{"caption":"a cat sitting on the dashboard of a car."}]
58472	[{"caption":"a bathroom with a sink and a toilet"}]
244240	[{"caption":"a white toilet sitting next to a brick wall."}]
207675	[{"caption":"a church with a clock on the tower."}]
563311	[{"caption":"a clock tower with a clock on top of it."}]
318523	[{"caption":"a display case filled with different types of donuts."}]
339022	[{"caption":"a group of people riding motorcycles down a street."}]
19455	[{"caption":"a living room filled with furniture and a television."}]
115162	[{"caption":"a man on a motorcycle flying through the air."}]
393410	[{"caption":"a plane flying in a clear blue sky."}]
39430	[{"caption":"two sheep sitting on top of a white wall."}]
26609	[{"caption":"a city street filled with tall buildings and cars."}]
481325	[{"caption":"a red traffic light sitting on the side of a road."}]
76962	[{"caption":"a yellow fire hydrant sitting in the grass."}]
40946	[{"caption":"a herd of sheep grazing on a farm."}]
236049	[{"caption":"a bird flying in front of a window."}]
574256	[{"caption":"a bird is perched on a tree branch."}]
305035	[{"caption":"a red stop sign sitting on top of a metal pole."}]
172021	[{"caption":"a train is pulling into a train station."}]
326317	[{"caption":"a parking meter sitting on the side of a street."}]
406395	[{"caption":"a close up of a cat wearing a tie"}]
75591	[{"caption":"three cats are laying on a bed together."}]
222146	[{"caption":"a couple of cats standing on top of a chair."}]
354507	[{"caption":"a close up of a man's shirt and tie."}]
36501	[{"caption":"an elephant with tusks standing in the grass."}]
420546	[{"caption":"a man in a suit putting on a tie."}]
199403	[{"caption":"a woman in a red dress and a red tie."}]
359270	[{"caption":"a man in a suit smoking a pipe."}]
273002	[{"caption":"a person holding an umbrella standing in a yard."}]
431996	[{"caption":"a man standing on a boat in the ocean."}]
520109	[{"caption":"a group of umbrellas sitting on top of a mat."}]
548014	[{"caption":"a man in a suit and tie standing in a room."}]
438738	[{"caption":"a woman and a child petting an elephant."}]
429063	[{"caption":"a group of people sitting on top of a bench."}]
157019	[{"caption":"a person walking across a street in the rain."}]
44244	[{"caption":"a little boy sitting on top of a suitcase."}]
315524	[{"caption":"a skateboard with a picture of a panda bear on it."}]
129852	[{"caption":"a woman throwing a frisbee in a grassy field."}]
420669	[{"caption":"a person laying on top of a sand dune."}]
188718	[{"caption":"a couple of zebras that are standing in the dirt."}]
258331	[{"caption":"a couple of zebra standing on top of a grass covered field."}]
356500	[{"caption":"a group of people standing on top of a snow covered slope."}]
338703	[{"caption":"a man holding a child on a raft."}]
81998	[{"caption":"a bowl of apples and an egg on a table."}]
396542	[{"caption":"a man riding skis down a snow covered slope."}]
148792	[{"caption":"a row of carts filled with fruits and vegetables."}]
46331	[{"caption":"a man in a baseball uniform throwing a baseball."}]
269058	[{"caption":"a baseball player pitching a ball on top of a field."}]
452414	[{"caption":"a group of people standing around a table of bananas."}]
149196	[{"caption":"a bunch of bananas hanging from a ceiling."}]
559773	[{"caption":"a man flying through the air while riding skis."}]
42190	[{"caption":"a man is water skiing on a lake."}]
68380	[{"caption":"a pile of bananas sitting on top of a wooden table."}]
506357	[{"caption":"a drawer filled with different types of food."}]
129982	[{"caption":"a group of people standing on top of a snow covered slope."}]
225299	[{"caption":"a person on skis jumping over a ramp."}]
242423	[{"caption":"a large green lizard sitting on top of a pile of vegetables."}]
256973	[{"caption":"a cup of coffee sitting on top of a table."}]
125071	[{"caption":"a young man riding a skateboard on top of a table."}]
558406	[{"caption":"a man flying through the air while riding skis."}]
532295	[{"caption":"a person walking in the snow carrying skis."}]
482690	[{"caption":"a man flying through the air while riding a skateboard."}]
202389	[{"caption":"a man doing a trick on a skateboard."}]
373007	[{"caption":"a man riding a skateboard on top of a ramp."}]
388983	[{"caption":"a hot dog in a paper container with a pickle."}]
541474	[{"caption":"a man riding a snowboard down a snow covered slope."}]
490509	[{"caption":"a box filled with lots of donuts covered in sprinkles."}]
77415	[{"caption":"a white plate topped with a sandwich and a bottle of mayonnaise."}]
153631	[{"caption":"a girl swinging a baseball bat at a ball."}]
461884	[{"caption":"a man riding a wave on top of a surfboard."}]
50309	[{"caption":"a man riding a surfboard on top of a wave."}]
165009	[{"caption":"a man and a woman standing next to a cake."}]
110877	[{"caption":"two people on surfboards in the ocean."}]
448787	[{"caption":"a man riding a wave on top of a surfboard."}]
499200	[{"caption":"a man riding a wave on top of a surfboard."}]
30455	[{"caption":"a bedroom with a bed and bookshelf."}]
497067	[{"caption":"a group of young boys playing a game of soccer."}]
48129	[{"caption":"a man smiles while eating a piece of cake."}]
358039	[{"caption":"a pizza sitting on top of a white plate."}]
193449	[{"caption":"a room with a bed and a window."}]
19888	[{"caption":"a bedroom with a bed and a window."}]
197193	[{"caption":"a man sitting at a table eating food."}]
209803	[{"caption":"a pizza sitting on top of a pan."}]
9381	[{"caption":"several different types of pizzas on a counter."}]
316047	[{"caption":"a white sink with toothbrushes inside of it."}]
369373	[{"caption":"a couple of men standing next to each other."}]
54899	[{"caption":"a man and a woman playing a video game."}]
467067	[{"caption":"a man standing in a living room holding a nintendo wii game controller."}]
146965	[{"caption":"a living room filled with furniture and a fireplace."}]
488401	[{"caption":"a desk with two computers and a mouse."}]
76738	[{"caption":"a man holding a computer mouse over his head."}]
39152	[{"caption":"a group of children playing with wooden sticks."}]
401808	[{"caption":"a man standing on a beach flying a kite."}]
347018	[{"caption":"a baseball player swinging a bat on a field."}]
407042	[{"caption":"a couple of kids that are holding stuffed animals"}]
232243	[{"caption":"a baseball player holding a bat on top of a field."}]
495985	[{"caption":"a woman wearing headphones and holding a baseball bat."}]
37882	[{"caption":"a baseball player swinging a bat at a ball."}]
379475	[{"caption":"a laptop computer sitting on top of a desk."}]
187001	[{"caption":"a man sitting at a table with two laptops."}]
13985	[{"caption":"a man sitting in a chair using a laptop computer."}]
169757	[{"caption":"a microwave sitting on top of a black filing cabinet."}]
47511	[{"caption":"a couple of women sitting at a table."}]
30034	[{"caption":"a close up of a person holding a cell phone"}]
236068	[{"caption":"a man in a suit talking on a cell phone."}]
191846	[{"caption":"a young girl standing next to a man in a blue shirt."}]
518234	[{"caption":"a large clock tower towering over a city."}]
295728	[{"caption":"a clock in a train station in a building."}]
262262	[{"caption":"a tall building with a clock on the top."}]
47886	[{"caption":"a man wearing a green shirt and headphones."}]
227370	[{"caption":"a little girl laying on the floor with a stuffed animal."}]
69873	[{"caption":"a tall building with a clock on it's side."}]
11276	[{"caption":"a pan filled with food on top of a stove."}]
142177	[{"caption":"a white plate topped with meat and vegetables."}]
30954	[{"caption":"three bowls of food sitting on top of a table."}]
289260	[{"caption":"a room filled with lots of different types of pottery."}]
167529	[{"caption":"a bathroom with a sink and a mirror"}]
14781	[{"caption":"a newspaper on the floor next to a toilet."}]
554749	[{"caption":"a bathroom with a tub, sink, and mirror."}]
179921	[{"caption":"a bathroom with a walk in shower next to a sink."}]
567787	[{"caption":"a bathroom with two sinks and a mirror."}]
135117	[{"caption":"a group of men standing next to a urinal."}]
463203	[{"caption":"a man talking on a cell phone in a parking lot."}]
194306	[{"caption":"a dog sticking its head out of a car window."}]
110026	[{"caption":"a car with a bunch of toilet paper on the back of it"}]
357096	[{"caption":"a little girl standing next to a white toilet."}]
564163	[{"caption":"a man sitting on a toilet in a bathroom."}]
8218	[{"caption":"a clock that is on the side of a building."}]
173819	[{"caption":"a white toilet sitting next to a bath tub."}]
137967	[{"caption":"a desk with a computer and a keyboard"}]
19904	[{"caption":"two police officers on motorcycles on a city street."}]
386613	[{"caption":"a room that has a lot of debris in it."}]
185922	[{"caption":"a row of motorcycles parked in front of a building."}]
19443	[{"caption":"an old motorcycle with a plant growing out of it."}]
8888	[{"caption":"a group of airplanes parked at an airport."}]
8180	[{"caption":"a large jetliner sitting on top of an airport tarmac."}]
9699	[{"caption":"a group of airplanes that are sitting on a runway."}]
11081	[{"caption":"a small plane flying through a cloudy sky."}]
167235	[{"caption":"a person sitting in a hut with a thatched roof."}]
352127	[{"caption":"a group of chefs preparing food in a truck."}]
528729	[{"caption":"a man talking on a cell phone while walking down the street."}]
59732	[{"caption":"a city street filled with lots of traffic."}]
161185	[{"caption":"a couple of train tracks that are next to each other"}]
126324	[{"caption":"a cat laying on top of a wooden bench."}]
275761	[{"caption":"a fighter jet flying through a cloudy sky."}]
23802	[{"caption":"a man standing next to a small airplane."}]
344397	[{"caption":"a large jetliner flying through a cloudy sky."}]
517296	[{"caption":"a group of people standing next to a bus."}]
146855	[{"caption":"a man hanging from a traffic light pole."}]
87429	[{"caption":"a city street filled with lots of traffic."}]
482081	[{"caption":"a group of giraffe standing next to each other."}]
494957	[{"caption":"a bus that is parked next to a motorcycle."}]
406329	[{"caption":"a bus parked on the side of the road."}]
122354	[{"caption":"a red and white sign sitting on the side of a road."}]
396779	[{"caption":"a couple of ducks swimming in a pond."}]
442942	[{"caption":"a group of people riding on a small train."}]
224053	[{"caption":"a yellow street sign sitting on the side of a road."}]
147346	[{"caption":"a man in a trench coat talking to another man."}]
333198	[{"caption":"a close up of a street sign on a pole"}]
46847	[{"caption":"a group of seagulls flying over a rocky beach."}]
499705	[{"caption":"a man in a hat eating a piece of cake."}]
376493	[{"caption":"a close up of a stop sign with a building in the background"}]
467721	[{"caption":"a car driving down a street under a bridge."}]
425000	[{"caption":"a group of women standing next to a parking meter."}]
284605	[{"caption":"a gray cat laying on top of a blanket."}]
126145	[{"caption":"a cat sitting next to a window looking at a red light."}]
516408	[{"caption":"a cat that is standing in front of a tv."}]
287469	[{"caption":"a man dressed as zombies walking down a street."}]
436992	[{"caption":"a group of boats sitting on top of a dock."}]
336802	[{"caption":"a little girl wearing a blue shirt and plaid shorts."}]
14338	[{"caption":"a large body of water with a boat in it."}]
487957	[{"caption":"a person walking across a street holding an umbrella."}]
521427	[{"caption":"a dog standing on top of a lush green field."}]
478621	[{"caption":"a man walking in the rain with an umbrella."}]
196995	[{"caption":"a large brown bear laying on top of a rock."}]
528905	[{"caption":"a group of people playing a game of frisbee."}]
449274	[{"caption":"a close up of a horse on a dirt road"}]
538695	[{"caption":"a woman pointing to a horse in a stall."}]
299631	[{"caption":"a man riding skis down a snow covered slope."}]
238989	[{"caption":"a close up of a banana on a table"}]
548361	[{"caption":"a baseball player catching a ball on a field."}]
404088	[{"caption":"a catcher and an umpire during a baseball game."}]
229889	[{"caption":"a man is standing in the snow on skis."}]
175653	[{"caption":"a person in a blue jacket holding skis in the snow."}]
232173	[{"caption":"a pair of skis sitting on top of a tile floor."}]
426532	[{"caption":"a man riding a skateboard up the side of a ramp."}]
574666	[{"caption":"a person riding a skateboard on the ground."}]
460461	[{"caption":"a group of skateboarders sitting on a sidewalk."}]
432993	[{"caption":"a man riding a skateboard up the side of a wall."}]
531875	[{"caption":"carrots and a straw in a jar on a table."}]
